"sum_insured_grouped","society_person","insured_age","type_of_boat","boat_age_grouped","extension_coverage_rent","extension_coverage_flood","extension_coverage_regatta","extension_coverage_sea_valve_obstruction","boat_length_grouped","construction_material","region_of_residence","number_of_claims_in_past_3_years","number_of_claims_in_past_5_years","number_of_years_with_no_claims","number_of_years_with_no_claims_grouped","time_on_book","total","weight","observed","fitted"
"000.020.000","Person","70","Sail","gr 028","No","No","No","No","gr 009","Wood","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0452720211020983
"000.020.000","Person","70","Sail","gr 032","No","No","No","No","gr 011","VTR","Lazio","0","0","0","00","0","total",1.00273972602739,0,0.0453960540366248
"000.020.000","Person","71","Motor","gr 000","No","No","No","No","gr 006","VTR","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.0263255451956775
"000.020.000","Person","71","Motor","gr 004","No","No","No","No","gr 006","VTR","Liguria","0","0","0","00","0","total",1.00273972602739,0,0.0258042975378919
"000.020.000","Person","71","Motor","gr 004","No","No","No","No","gr 007","VTR","Veneto","0","0","1","01","1","total",0.99999999999999,0,0.0262536174765638
"000.020.000","Person","71","Motor","gr 005","No","Yes","No","No","gr 007","Rubberized textiles","Lazio","0","0","0","00","0","total",1.00273972602739,0,0.0263255451956777
"000.020.000","Person","71","Motor","gr 006","No","No","No","No","gr 007","VTR","Emilia-Romagna","0","0","1","01","1","total",0.99999999999999,0,0.0257337939927064
"000.020.000","Person","71","Motor","gr 008","No","Yes","No","No","gr 006","VTR","Unknown","0","0","1","01","1","total",0.99999999999999,0,0.0262536174765638
"000.020.000","Person","71","Motor","gr 008","No","Yes","No","No","gr 007","Rubberized textiles","Lombardia","0","0","1","01","1","total",1.00273972602739,0,0.0263255451956777
"000.020.000","Person","71","Motor","gr 010","No","No","No","No","gr 008","VTR","Emilia-Romagna","0","0","1","01","1","total",1.00273972602739,0,0.0263255451956777
"000.020.000","Person","71","Motor","gr 011","No","Yes","No","No","gr 008","VTR","Liguria","0","0","0","00","0","total",0.85753424657534,0,0.0225133760826425
"000.020.000","Person","71","Motor","gr 013","No","No","No","No","gr 007","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.99999999999999,0,0.0262536174765638
"000.020.000","Person","71","Motor","gr 013","No","No","No","No","gr 008","Rubberized textiles","Lazio","0","0","0","00","0","total",0.99999999999999,0,0.0262536174765638
"000.020.000","Person","71","Motor","gr 014","No","No","No","No","gr 006","Rubberized textiles","Lombardia","0","0","0","00","0","total",1.00273972602739,0,0.0263255451956777
"000.020.000","Person","71","Motor","gr 014","No","No","No","No","gr 007","VTR","Unknown","0","0","1","01","1","total",1.04109589041094,0,0.0268127097794142
"000.020.000","Person","71","Motor","gr 014","No","Yes","No","No","gr 008","VTR","Lombardia","0","0","0","00","0","total",0.99813608803053,0,0.0262046830447076
"000.020.000","Person","71","Sail","gr 029","No","No","No","No","gr 009","Wood","Lombardia","0","0","0","00","0","total",0.99930384010778,0,0.0441964028244736
"000.020.000","Person","71","Sail","gr 033","No","No","No","No","gr 011","VTR","Lazio","0","0","0","00","0","total",0.99999999999999,0,0.0442271920217042
"000.020.000","Person","72","Motor","gr 000","No","No","No","No","gr 006","VTR","Lazio","0","0","0","00","0","total",0.99999999999999,0,0.0251398859749526
"000.020.000","Person","72","Motor","gr 000","No","No","No","No","gr 006","VTR","Liguria","0","0","0","00","0","total",0.99999999999999,0,0.025647712497345
"000.020.000","Person","72","Motor","gr 001","No","No","No","No","gr 006","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.025647712497345
"000.020.000","Person","72","Motor","gr 005","No","No","No","No","gr 006","VTR","Liguria","0","0","0","00","0","total",0.99999999999999,0,0.0251398859749526
"000.020.000","Person","72","Motor","gr 005","No","No","No","No","gr 007","VTR","Unknown","0","0","2","02","2","total",0.53972602739726,1,0.0138427379780192
"000.020.000","Person","72","Motor","gr 007","No","No","No","No","gr 007","VTR","Unknown","0","0","2","02","2","total",0.55342465753424,0,0.0139130327861381
"000.020.000","Person","72","Motor","gr 009","No","Yes","No","No","gr 006","VTR","Unknown","0","0","2","02","2","total",0.45479452054794,0,0.0116644391083816
"000.020.000","Person","72","Motor","gr 011","No","Yes","No","No","gr 007","VTR","Lombardia","0","0","0","00","0","total",0.99874242083988,0,0.0256154584686039
"000.020.000","Person","72","Motor","gr 012","No","No","No","No","gr 008","VTR","Lazio","0","0","0","00","0","total",0.99999999999999,0,0.0251398859749526
"000.020.000","Person","72","Motor","gr 013","No","Yes","No","No","gr 008","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.99999999999999,0,0.025647712497345
"000.020.000","Person","72","Motor","gr 014","No","No","No","No","gr 007","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.99757466876262,0,0.0255855082990581
"000.020.000","Person","72","Motor","gr 015","No","No","No","No","gr 006","Rubberized textiles","Unknown","0","0","1","01","1","total",0.99999999999999,0,0.025647712497345
"000.020.000","Person","72","Motor","gr 015","No","No","No","No","gr 007","VTR","Unknown","0","0","2","02","2","total",0.54520547945205,0,0.0137064035863441
"000.020.000","Person","72","Motor","gr 015","No","Yes","No","No","gr 008","VTR","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.0252087623748838
"000.020.000","Person","72","Sail","gr 030","No","No","No","No","gr 009","Wood","Lombardia","0","0","0","00","0","total",0.9979564338648,0,0.0431181811696547
"000.020.000","Person","72","Sail","gr 034","No","No","No","No","gr 011","VTR","Lazio","0","0","0","00","0","total",0.51232876712328,0,0.0221359208174013
"000.020.000","Person","72","Sail","gr 035","No","Yes","No","No","gr 011","VTR","Piemonte","0","0","0","00","0","total",0.0931506849315,0,0.00402471287589091
"000.020.000","Person","72","Sail","gr 039","No","Yes","No","No","gr 011","VTR","Liguria","0","0","0","00","0","total",0.99999999999999,0,0.0432064764617728
"000.020.000","Person","73","Motor","gr 001","No","No","No","No","gr 006","VTR","Unknown","0","0","1","01","1","total",0.62739726027397,0,0.0154086788997752
"000.020.000","Person","73","Motor","gr 001","No","No","No","No","gr 007","VTR","Liguria","0","0","1","01","1","total",0.99999999999999,0,0.0250557911470174
"000.020.000","Person","73","Motor","gr 001","No","No","No","No","gr 007","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0250557911470174
"000.020.000","Person","73","Motor","gr 002","No","No","No","No","gr 006","VTR","Lombardia","0","0","1","01","1","total",0.99876487761059,0,0.0250248441783876
"000.020.000","Person","73","Motor","gr 005","No","No","No","No","gr 007","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0250557911470174
"000.020.000","Person","73","Motor","gr 007","No","Yes","No","No","gr 007","VTR","Sicilia","0","0","0","00","0","total",1.00273972602739,0,0.02512443715016
"000.020.000","Person","73","Motor","gr 007","No","Yes","No","No","gr 008","VTR","Lazio","0","0","0","00","0","total",0.99874242083988,0,0.0250242815062308
"000.020.000","Person","73","Motor","gr 010","No","No","No","No","gr 008","VTR","Lombardia","0","0","0","00","0","total",1.00273972602739,0,0.02512443715016
"000.020.000","Person","73","Motor","gr 010","No","No","No","No","gr 009","VTR","Piemonte","0","0","2","02","2","total",0.51232876712328,0,0.0128368025876499
"000.020.000","Person","73","Motor","gr 011","No","No","No","No","gr 007","Rubberized textiles","Lombardia","0","0","0","00","0","total",0.9986301369863,0,0.0245260413055374
"000.020.000","Person","73","Motor","gr 011","No","No","No","No","gr 008","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0250557911470174
"000.020.000","Person","73","Motor","gr 012","No","Yes","No","No","gr 007","VTR","Lombardia","0","0","1","01","1","total",0.15068493150684,0,0.00377553017283804
"000.020.000","Person","73","Motor","gr 013","No","No","No","No","gr 009","VTR","Emilia-Romagna","0","0","0","00","0","total",1.00273972602739,0,0.02512443715016
"000.020.000","Person","73","Motor","gr 015","No","No","No","No","gr 007","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.99968560520996,0,0.0250479137368207
"000.020.000","Person","73","Motor","gr 016","No","No","No","No","gr 006","Rubberized textiles","Unknown","0","0","2","02","2","total",0.63561643835616,0,0.0159258727290632
"000.020.000","Person","73","Motor","gr 016","No","Yes","No","No","gr 008","VTR","Lombardia","0","0","1","01","1","total",0.99999999999999,0,0.0245596847092485
"000.020.000","Person","73","Sail","gr 030","No","No","No","No","gr 009","Wood","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.042324959875312
"000.020.000","Person","73","Sail","gr 040","No","Yes","No","No","gr 011","VTR","Liguria","0","0","0","00","0","total",0.52328767123287,0,0.0220876156726356
